date,size,firm,Con,Lab,LibDem,UKIP,Green,SNP,PLPW,BP,ChUK
2020-08-04,1019,Ipsos MORI,45.0,37.0,6.0,NA,5.0,5.0,1.0,1.0,NA
2020-08-05,1606,YouGov,42.0,36.0,8.0,NA,5.0,5.0,1.0,2.0,NA
2020-08-10,1634,Kantar,42.0,35.0,8.0,1.0,3.0,6.0,1.0,3.0,NA
2020-08-12,2000,Redfield & Wilton,43.0,36.0,9.0,NA,4.0,4.0,NA,NA,NA
2020-08-14,2005,Opinium,41.8,38.9,5.3,2.7,3.5,5.3,0.8,NA,NA
2020-08-16,2083,Savanta ComRes,42.0,37.0,7.0,NA,3.0,4.0,1.0,2.0,NA
2020-08-19,2000,Redfield & Wilton,44.0,37.0,7.0,NA,4.0,4.0,NA,NA,NA
2020-08-19,1652,YouGov,40.0,38.0,6.0,NA,6.0,5.0,1.0,4.0,NA
2020-08-21,1005,Survation,41.0,37.0,9.0,NA,4.0,5.0,NA,1.0,NA
2020-08-24,2000,Redfield & Wilton,42.0,37.0,9.0,NA,5.0,4.0,NA,NA,NA
2020-08-25,1669,YouGov,43.0,36.0,6.0,NA,4.0,5.0,1.0,3.0,NA
2020-08-28,2002,Opinium,40.33,39.77,6.46,1.67,3.39,5.49,0.42,NA,NA
2020-09-02,2500,Redfield & Wilton,43.0,37.0,8.0,NA,4.0,4.0,NA,NA,NA
2020-09-04,1047,Survation,40.0,38.0,8.0,NA,4.0,5.0,1.0,1.0,NA
2020-09-08,1001,Number Cruncher,42.0,38.0,6.0,NA,5.0,5.0,NA,2.0,NA
2020-09-09,1615,YouGov,42.0,37.0,6.0,NA,4.0,5.0,1.0,3.0,NA
2020-09-11,2001,Opinium,42.0,39.0,6.0,1.0,4.0,5.0,NA,NA,NA
2020-09-16,2500,Redfield & Wilton,41.0,39.0,8.0,NA,5.0,5.0,NA,NA,NA
2020-09-17,1618,YouGov,40.0,40.0,6.0,NA,5.0,4.0,1.0,3.0,NA
2020-09-18,1013,Ipsos MORI,40.0,37.0,8.0,NA,5.0,6.0,1.0,NA,NA
2020-09-20,2109,Savanta ComRes,40.0,37.0,8.0,NA,3.0,5.0,NA,3.0,NA
2020-09-21,1125,Kantar,40.0,38.0,9.0,2.0,4.0,4.0,1.0,3.0,NA
2020-09-23,2500,Redfield & Wilton,40.0,40.0,7.0,NA,5.0,4.0,NA,NA,NA
2020-09-24,1623,YouGov,41.0,38.0,6.0,NA,5.0,4.0,1.0,3.0,NA
2020-09-25,1583,Deltapoll,42.0,38.0,6.0,2.0,4.0,6.0,NA,3.0,NA
2020-09-25,2002,Opinium,39.0,42.0,5.0,1.0,4.0,6.0,1.0,NA,NA
2020-09-28,2112,Savanta ComRes,41.0,38.0,8.0,NA,NA,5.0,1.0,2.0,NA
2020-09-30,1700,YouGov,39.0,39.0,6.0,NA,5.0,5.0,1.0,4.0,NA
2020-10-01,4000,Redfield & Wilton,39.0,39.0,8.0,NA,5.0,5.0,NA,NA,NA
2020-10-04,2081,Savanta ComRes,42.0,39.0,7.0,NA,3.0,4.0,1.0,2.0,NA
2020-10-06,1022,Survation,41.0,37.0,7.0,NA,4.0,4.0,1.0,1.0,NA
2020-10-07,3000,Redfield & Wilton,41.0,39.0,8.0,NA,4.0,4.0,NA,NA,NA
2020-10-07,1673,YouGov,41.0,38.0,5.0,NA,6.0,5.0,1.0,3.0,NA
2020-10-09,2001,Opinium,40.0,40.0,6.0,3.0,3.0,6.0,1.0,NA,NA
2020-10-12,2123,Savanta ComRes,39.0,39.0,7.0,NA,4.0,5.0,1.0,3.0,NA
2020-10-15,1675,YouGov,39.0,38.0,6.0,NA,6.0,5.0,1.0,5.0,NA
2020-10-17,2088,Number Cruncher Politics,41.0,38.0,5.0,NA,6.0,5.0,NA,4.0,NA
2020-10-18,2274,Savanta ComRes,42.0,36.0,8.0,NA,3.0,4.0,1.0,2.0,NA
2020-10-21,3000,Redfield & Wilton,40.0,40.0,7.0,NA,4.0,5.0,NA,NA,NA
2020-10-22,1665,YouGov,40.0,39.0,7.0,NA,5.0,5.0,1.0,3.0,NA
2020-10-23,2002,Opinium,38.0,40.0,6.0,2.0,5.0,5.0,1.0,NA,NA
2020-10-24,1589,Deltapoll,42.0,39.0,7.0,NA,3.0,3.0,NA,3.0,NA
2020-10-26,2111,Savanta ComRes,42.0,39.0,7.0,NA,3.0,4.0,NA,2.0,NA
2020-10-28,2013,Redfield & Wilton,39.1,41.1,7.3,NA,4.3,4.3,0.3,NA,NA
2020-10-28,1007,Ipsos MORI,37.0,42.0,8.0,NA,5.0,6.0,1.0,1.0,NA
2020-10-29,1658,YouGov,38.0,38.0,6.0,NA,5.0,5.0,1.0,4.0,NA
2020-11-02,2126,Savanta ComRes,40.0,40.0,7.0,NA,3.0,5.0,1.0,2.0,NA
2020-11-05,1640,YouGov,35.0,40.0,7.0,NA,4.0,5.0,1.0,6.0,NA
2020-11-06,2003,Opinium,38.0,42.0,7.0,2.0,3.0,5.0,1.0,NA,NA
2020-11-06,1034,Survation,39.0,37.0,9.0,NA,4.0,5.0,NA,2.0,NA
2020-11-09,1141,Kantar,40.0,36.0,8.0,1.0,5.0,5.0,0.5,3.0,NA
2020-11-09,2130,Savanta ComRes,40.0,36.0,8.0,NA,5.0,5.0,NA,2.0,NA
2020-11-11,2500,Redfield & Wilton,40.0,40.0,7.0,NA,5.0,5.0,NA,NA,NA
2020-11-12,1632,YouGov,38.0,40.0,5.0,NA,5.0,5.0,1.0,4.0,NA
2020-11-15,2075,Savanta ComRes,41.0,38.0,5.0,NA,4.0,5.0,NA,2.0,NA
2020-11-18,1700,YouGov,38.0,37.0,7.0,NA,6.0,6.0,1.0,4.0,NA
2020-11-19,2500,Redfield & Wilton,40.0,39.0,8.0,NA,4.0,5.0,NA,NA,NA
2020-11-20,2001,Opinium,41.0,38.0,6.0,NA,4.0,6.0,NA,NA,NA
2020-11-22,1272,Savanta ComRes,39.0,37.0,7.0,NA,4.0,5.0,1.0,3.0,NA
2020-11-27,1696,YouGov,37.0,40.0,5.0,NA,5.0,6.0,1.0,5.0,NA
2020-11-28,1525,Deltapoll,37.0,38.0,9.0,4.0,4.0,4.0,1.0,3.0,NA
2020-11-28,1001,Number Cruncher Politics,39.0,37.0,7.0,NA,5.0,5.0,1.0,4.0,NA
2020-11-29,1428,Savanta ComRes,39.0,38.0,8.0,NA,3.0,5.0,1.0,3.0,NA
2020-12-02,2000,Redfield & Wilton,40.0,37.0,9.0,NA,6.0,5.0,1.0,NA,NA
2020-12-03,1706,YouGov,38.0,38.0,6.0,NA,5.0,5.0,1.0,3.0,NA
2020-12-04,2002,Opinium,38.1,39.9,5.6,2.6,3.3,6.0,1.0,NA,NA
2020-12-08,6949,Opinium,40.0,38.0,6.0,NA,4.0,5.0,NA,NA,NA
2020-12-09,1699,YouGov,37.0,37.0,8.0,NA,6.0,5.0,1.0,5.0,NA
2020-12-10,3452,Survation,39.0,37.0,8.0,NA,5.0,5.0,NA,1.0,NA
2020-12-10,1027,Ipsos MORI,41.0,41.0,6.0,NA,5.0,5.0,1.0,1.0,NA
2020-12-13,1189,Savanta ComRes,38.0,37.0,8.0,NA,5.0,5.0,NA,4.0,NA
2020-12-14,1137,Kantar,38.0,37.0,10.0,1.0,5.0,5.0,1.0,3.0,NA
2020-12-16,1898,YouGov,39.0,37.0,6.0,NA,6.0,5.0,1.0,4.0,NA
2020-12-17,2001,Opinium,39.0,39.0,6.0,3.0,4.0,5.0,1.0,NA,NA
2020-12-21,1433,Savanta ComRes,41.0,39.0,8.0,NA,4.0,5.0,1.0,2.0,NA
2020-12-22,1011,Survation,39.0,38.0,8.0,NA,4.0,5.0,NA,1.0,NA
2020-12-22,1713,YouGov,37.0,41.0,5.0,NA,5.0,5.0,1.0,4.0,NA
2020-12-29,NA,Focaldata,35.6,37.7,8.7,NA,6.9,3.8,0.6,4.4,NA
2020-12-30,1608,Deltapoll,43.0,38.0,4.0,2.0,5.0,5.0,NA,3.0,NA
2021-01-05,1704,YouGov,39.0,39.0,6.0,NA,6.0,5.0,1.0,3.0,NA
2021-01-07,2003,Opinium,39.0,40.0,6.0,2.0,4.0,5.0,1.0,NA,NA
2021-01-10,1550,Savanta ComRes,40.0,37.0,8.0,NA,4.0,4.0,1.0,2.0,NA
2021-01-11,2000,Redfield & Wilton,41.0,37.0,8.0,NA,5.0,5.0,NA,2.0,NA
2021-01-13,1033,Survation,40.0,38.0,7.0,NA,5.0,4.0,NA,1.0,NA
2021-01-14,1702,YouGov,38.0,39.0,5.0,NA,6.0,5.0,1.0,3.0,NA
2021-01-15,2003,Opinium,37.4,40.8,6.5,1.3,4.0,6.4,0.8,NA,NA
2021-01-17,1914,Savanta ComRes,39.0,37.0,7.0,NA,3.0,5.0,NA,2.0,NA
2021-01-18,2000,Redfield & Wilton,40.0,38.0,8.0,NA,5.0,4.0,NA,2.0,NA
2021-01-21,1703,YouGov,39.0,38.0,5.0,NA,6.0,5.0,1.0,4.0,NA
2021-01-22,2000,Redfield & Wilton,43.0,37.0,7.0,NA,5.0,4.0,NA,NA,NA
2021-01-23,1632,Deltapoll,41.0,39.0,7.0,NA,3.0,4.0,NA,2.0,NA
2021-01-24,2070,Savanta ComRes,40.0,37.0,8.0,NA,3.0,5.0,NA,NA,NA
2021-01-25,1100,Kantar,40.0,37.0,10.0,1.0,5.0,4.0,NA,2.0,NA
2021-01-25,2000,Redfield & Wilton,42.0,37.0,8.0,NA,4.0,5.0,NA,3.0,NA
2021-01-27,1721,YouGov,37.0,41.0,6.0,NA,4.0,5.0,1.0,3.0,NA
2021-01-29,2002,Opinium,41.0,38.0,7.0,2.0,4.0,5.0,1.0,1.0,NA
2021-01-31,2288,Savanta ComRes,41.0,38.0,6.0,NA,3.0,5.0,NA,NA,NA
2021-02-01,2001,Number Cruncher Politics,43.0,37.0,5.0,NA,5.0,5.0,1.0,3.0,NA
2021-02-01,2000,Redfield & Wilton,40.0,38.0,8.0,NA,4.0,5.0,NA,3.0,NA
2021-02-03,1684,YouGov,41.0,37.0,6.0,NA,6.0,5.0,1.0,3.0,NA
2021-02-04,1056,Ipsos MORI,42.0,38.0,7.0,NA,8.0,5.0,NA,NA,NA
2021-02-06,1003,Survation,39.0,33.0,9.0,NA,7.0,5.0,1.0,NA,NA
2021-02-07,2119,Savanta ComRes,41.0,37.0,8.0,NA,4.0,4.0,1.0,2.0,NA
2021-02-08,2000,Redfield & Wilton,43.0,38.0,7.0,NA,4.0,5.0,NA,2.0,NA
2021-02-10,1660,YouGov,41.0,36.0,6.0,NA,7.0,5.0,1.0,3.0,NA
2021-02-12,2006,Opinium,42.0,37.0,6.0,1.0,5.0,5.0,1.0,NA,NA
2021-02-14,2170,Savanta ComRes,42.0,37.0,7.0,NA,3.0,4.0,1.0,2.0,NA
2021-02-15,2000,Redfield & Wilton,41.0,39.0,8.0,NA,5.0,5.0,NA,2.0,NA
2021-02-18,1663,YouGov,40.0,37.0,7.0,NA,6.0,5.0,1.0,3.0,NA
2021-02-21,2189,Savanta ComRes,40.0,38.0,7.0,NA,3.0,4.0,NA,NA,NA
2021-02-22,1114,Kantar,40.0,33.0,11.0,2.0,6.0,4.0,1.0,3.0,NA
2021-02-22,2000,Redfield & Wilton,43.0,37.0,7.0,NA,5.0,4.0,NA,3.0,NA
2021-02-25,1002,Survation,42.0,34.0,7.0,NA,6.0,5.0,1.0,NA,NA
2021-02-26,1637,YouGov,41.0,36.0,5.0,NA,7.0,5.0,1.0,3.0,NA
2021-02-26,1527,Deltapoll,42.0,38.0,6.0,3.0,4.0,2.0,NA,3.0,NA
2021-02-26,2003,Opinium,43.0,36.0,7.0,1.0,4.0,6.0,1.0,NA,NA
2021-02-28,2182,Savanta ComRes,43.0,36.0,7.0,NA,3.0,4.0,1.0,3.0,NA
2021-03-01,1500,Redfield & Wilton,44.0,38.0,7.0,NA,3.0,4.0,NA,2.0,NA
2021-03-04,1715,YouGov,45.0,32.0,6.0,NA,7.0,5.0,1.0,3.0,NA
2021-03-07,2000,Redfield & Wilton,43.0,36.0,7.0,NA,5.0,5.0,NA,NA,NA
2021-03-07,2129,Savanta ComRes,42.0,36.0,8.0,NA,4.0,4.0,1.0,3.0,NA
2021-03-08,2000,Redfield & Wilton,45.0,36.0,7.0,NA,4.0,4.0,NA,3.0,NA
2021-03-10,1037,Survation,43.0,33.0,9.0,NA,5.0,5.0,NA,1.0,NA
2021-03-12,1680,YouGov,42.0,33.0,7.0,NA,6.0,4.0,1.0,3.0,NA
2021-03-12,1009,Ipsos MORI,45.0,38.0,6.0,NA,5.0,5.0,NA,NA,NA
2021-03-12,2001,Opinium,43.0,37.0,6.0,1.0,4.0,5.0,1.0,NA,NA
2021-03-14,2000,Savanta ComRes,39.0,37.0,8.0,NA,4.0,4.0,1.0,3.0,NA
2021-03-15,2000,Redfield & Wilton,43.0,36.0,7.0,NA,5.0,4.0,NA,3.0,NA
2021-03-16,1001,Number Cruncher Politics,42.0,37.0,7.0,NA,5.0,5.0,1.0,2.0,NA
2021-03-19,1692,YouGov,43.0,34.0,5.0,NA,7.0,5.0,1.0,3.0,NA
2021-03-19,1498,BMG,39.0,37.0,9.0,NA,NA,NA,NA,NA,NA
2021-03-21,2098,Savanta ComRes,42.0,38.0,6.0,NA,3.0,4.0,1.0,2.0,NA
2021-03-22,2000,Redfield & Wilton,42.0,36.0,9.0,NA,6.0,4.0,1.0,2.0,NA
2021-03-26,1742,YouGov,42.0,32.0,8.0,NA,7.0,5.0,1.0,3.0,NA
2021-03-26,2002,Opinium,41.0,37.0,6.0,2.0,5.0,6.0,1.0,1.0,NA
2021-03-27,1610,Deltapoll,44.0,36.0,6.0,4.0,4.0,2.0,NA,3.0,NA
2021-03-29,1102,Kantar,42.0,34.0,9.0,1.0,4.0,7.0,NA,2.0,NA
2021-03-29,2000,Redfield & Wilton,44.0,36.0,7.0,NA,4.0,4.0,1.0,2.0,NA
2021-04-01,1736,YouGov,42.0,34.0,7.0,NA,6.0,5.0,1.0,3.0,NA
2021-04-04,2065,Savanta ComRes,42.0,35.0,8.0,NA,3.0,4.0,1.0,2.0,NA
2021-04-05,2000,Redfield & Wilton,44.0,34.0,9.0,NA,5.0,4.0,NA,2.0,NA
2021-04-08,1708,YouGov,41.0,34.0,6.0,NA,6.0,5.0,1.0,3.0,NA
2021-04-09,2006,Opinium,45.0,36.0,6.0,1.0,4.0,6.0,1.0,NA,NA
2021-04-10,1009,Survation,43.0,35.0,8.0,NA,4.0,3.0,1.0,NA,NA
2021-04-10,1608,Deltapoll,45.0,36.0,6.0,2.0,4.0,2.0,NA,4.0,NA
2021-04-11,2174,Savanta ComRes,42.0,35.0,7.0,NA,4.0,5.0,1.0,2.0,NA
2021-04-12,2000,Redfield & Wilton,43.0,36.0,7.0,NA,5.0,4.0,1.0,3.0,NA
2021-04-14,1689,YouGov,43.0,29.0,8.0,NA,8.0,5.0,1.0,3.0,NA
2021-04-18,2094,Savanta ComRes,43.0,34.0,7.0,NA,4.0,5.0,1.0,1.0,NA
2021-04-19,1008,Survation,40.0,34.0,9.0,NA,7.0,4.0,1.0,NA,NA
2021-04-19,2000,Redfield & Wilton,44.0,34.0,10.0,NA,4.0,4.0,1.0,3.0,NA
2021-04-22,1090,Ipsos MORI,40.0,37.0,8.0,1.0,5.0,6.0,1.0,2.0,NA
2021-04-22,1730,YouGov,44.0,34.0,5.0,NA,7.0,5.0,1.0,2.0,NA
2021-04-23,2000,Opinium,44.0,33.0,7.0,2.0,5.0,6.0,1.0,NA,NA
2021-04-25,2144,Savanta ComRes,42.0,35.0,8.0,NA,3.0,5.0,1.0,2.0,NA
2021-04-26,1115,Kantar,41.0,33.0,10.0,1.0,7.0,5.0,NA,3.0,NA
2021-04-26,1500,BMG,39.0,35.0,9.0,NA,6.0,4.0,1.0,3.0,NA
2021-04-26,2000,Redfield & Wilton,44.0,34.0,8.0,NA,4.0,5.0,1.0,3.0,NA
2021-04-28,1803,YouGov,44.0,33.0,7.0,NA,7.0,4.0,1.0,3.0,NA
2021-04-29,1077,Survation,39.0,38.0,9.0,NA,6.0,4.0,NA,NA,NA
2021-04-29,1001,Number Cruncher Politics,43.0,34.0,5.0,NA,7.0,5.0,1.0,2.0,NA
2021-04-30,2001,Opinium,42.0,37.0,7.0,2.0,4.0,5.0,1.0,NA,NA
2021-04-30,1555,Focaldata,40.0,39.0,6.0,NA,3.0,NA,NA,NA,NA
2021-05-02,2000,Savanta ComRes,40.0,36.0,8.0,NA,4.0,4.0,NA,NA,NA
2021-05-03,2000,Redfield & Wilton,40.0,38.0,7.0,NA,5.0,4.0,1.0,3.0,NA
2021-05-05,1683,YouGov,43.0,33.0,7.0,NA,6.0,5.0,1.0,3.0,NA
2021-05-05,1003,Panelbase,45.0,36.0,6.0,NA,5.0,4.0,1.0,NA,NA
2021-05-05,1683,YouGov,43.0,33.0,7.0,NA,6.0,5.0,1.0,3.0,NA
2021-05-09,2152,Savanta ComRes,42.0,34.0,8.0,NA,4.0,5.0,1.0,2.0,NA
2021-05-10,2000,Redfield & Wilton,45.0,34.0,8.0,NA,5.0,4.0,NA,2.0,NA
2021-05-12,1647,YouGov,45.0,30.0,7.0,NA,8.0,5.0,1.0,2.0,NA
2021-05-14,2004,Opinium,44.0,31.0,8.0,2.0,7.0,5.0,1.0,NA,NA
2021-05-15,NA,Find Out Now,43.0,30.0,11.0,NA,9.0,NA,NA,NA,NA
2021-05-16,2131,Savanta ComRes,43.0,32.0,8.0,NA,5.0,4.0,1.0,2.0,NA
2021-05-17,2000,Redfield & Wilton,42.0,33.0,10.0,NA,6.0,4.0,1.0,2.0,NA
2021-05-20,1699,YouGov,46.0,28.0,8.0,NA,8.0,5.0,1.0,2.0,NA
2021-05-23,2215,Savanta ComRes,43.0,34.0,9.0,NA,4.0,4.0,1.0,2.0,NA
2021-05-24,2000,Redfield & Wilton,43.0,33.0,10.0,NA,5.0,4.0,1.0,3.0,NA
2021-05-26,1041,Survation,44.0,33.0,8.0,NA,6.0,4.0,NA,NA,NA
2021-05-28,1001,Number Cruncher Politics,44.0,32.0,7.0,NA,8.0,5.0,1.0,2.0,NA
2021-05-28,1010,Survation,43.0,33.0,10.0,NA,5.0,5.0,NA,NA,NA
2021-05-28,1705,YouGov,43.0,29.0,8.0,NA,8.0,5.0,1.0,3.0,NA
2021-05-28,2004,Opinium,42.0,36.0,6.0,1.0,5.0,5.0,1.0,1.0,NA
2021-05-30,2180,Savanta ComRes,42.0,32.0,9.0,NA,5.0,4.0,1.0,2.0,NA
2021-05-31,2000,Redfield & Wilton,45.0,34.0,8.0,NA,5.0,4.0,NA,NA,NA
2021-06-02,1533,Survation,41.0,33.0,9.0,NA,6.0,4.0,1.0,NA,NA
2021-06-03,1002,Ipsos MORI,44.0,35.0,6.0,NA,7.0,5.0,1.0,NA,NA
2021-06-03,1703,YouGov,46.0,30.0,6.0,NA,9.0,4.0,1.0,2.0,NA
2021-06-06,2089,Savanta ComRes,44.0,32.0,8.0,NA,5.0,4.0,1.0,2.0,NA
2021-06-07,2000,Redfield & Wilton,43.0,36.0,7.0,NA,5.0,5.0,NA,NA,NA
2021-06-07,1122,Kantar,45.0,32.0,8.0,1.0,6.0,4.0,1.0,2.0,NA
2021-06-10,1630,YouGov,44.0,31.0,7.0,NA,9.0,5.0,1.0,2.0,NA
2021-06-10,2017,Survation,42.0,35.0,9.0,NA,5.0,4.0,NA,NA,NA
2021-06-11,2002,Opinium,43.0,34.0,6.0,NA,7.0,6.0,1.0,NA,NA
2021-06-13,2108,Savanta ComRes,41.0,34.0,8.0,NA,6.0,5.0,NA,NA,NA
2021-06-13,2000,Redfield & Wilton,44.0,34.0,9.0,NA,5.0,4.0,NA,2.0,NA
2021-06-14,1517,Number Cruncher Politics,45.0,34.0,5.0,NA,7.0,5.0,1.0,3.0,NA
2021-06-17,2024,Survation,41.0,33.0,8.0,NA,7.0,4.0,NA,NA,NA
2021-06-17,1642,YouGov,45.0,31.0,6.0,NA,7.0,5.0,1.0,4.0,NA
2021-06-20,2191,SavantaComRes,44.0,30.0,10.0,NA,5.0,4.0,1.0,1.0,NA
2021-06-20,2343,Deltapoll,41.0,35.0,10.0,3.0,5.0,2.0,NA,2.0,NA
2021-06-21,2000,Redfield & Wilton,44.0,33.0,10.0,NA,4.0,4.0,1.0,3.0,NA
2021-06-24,1758,YouGov,42.0,30.0,9.0,NA,7.0,5.0,1.0,4.0,NA
2021-06-25,2000,Opinium,43.0,35.0,7.0,NA,5.0,5.0,1.0,NA,NA
2021-06-26,1001,Survation,41.0,35.0,10.0,NA,5.0,3.0,NA,NA,NA
2021-06-27,2148,Savanta ComRes,42.0,33.0,9.0,NA,5.0,4.0,1.0,2.0,NA
2021-06-28,2000,Redfield & Wilton,41.0,34.0,9.0,NA,5.0,5.0,NA,3.0,NA
2021-06-30,1762,YouGov,42.0,31.0,10.0,NA,6.0,5.0,1.0,3.0,NA
2021-07-04,2176,SavantaComRes,41.0,35.0,8.0,NA,4.0,3.0,1.0,3.0,NA
2021-07-05,2000,Redfield & Wilton,43.0,34.0,8.0,NA,6.0,4.0,1.0,4.0,NA
2021-07-08,1053,Ipsos MORI,40.0,31.0,13.0,1.0,6.0,6.0,1.0,NA,NA
2021-07-08,2054,YouGov,42.0,30.0,9.0,NA,7.0,5.0,1.0,2.0,NA
2021-07-09,2001,Opinium,43.0,35.0,6.0,NA,6.0,5.0,2.0,NA,NA
2021-07-11,2137,Savanta ComRes,40.0,35.0,9.0,NA,6.0,4.0,NA,NA,NA
2021-07-12,2000,Redfield & Wilton,41.0,33.0,12.0,NA,6.0,4.0,NA,3.0,NA
2021-07-12,1057,Kantar,44.0,31.0,12.0,1.0,4.0,6.0,1.0,1.0,NA
2021-07-13,2119,Survation,43.0,32.0,9.0,NA,6.0,5.0,NA,NA,NA
2021-07-16,1761,YouGov,44.0,31.0,8.0,NA,6.0,4.0,1.0,3.0,NA
2021-07-18,2127,Savanta ComRes,41.0,34.0,8.0,NA,5.0,4.0,NA,NA,NA
2021-07-19,2000,Redfield & Wilton,42.0,33.0,10.0,NA,5.0,4.0,NA,3.0,NA
2021-07-20,1032,Survation,39.0,35.0,11.0,NA,5.0,4.0,NA,NA,NA
2021-07-21,1667,YouGov,38.0,34.0,9.0,NA,8.0,5.0,1.0,3.0,NA
2021-07-23,1013,Survation,39.0,37.0,10.0,NA,5.0,4.0,1.0,NA,NA
2021-07-23,2000,Opinium,43.0,35.0,8.0,NA,5.0,5.0,1.0,NA,NA
2021-07-25,2161,Savanta ComRes,40.0,34.0,10.0,NA,4.0,4.0,NA,NA,NA
2021-07-25,2000,Redfield & Wilton,40.0,36.0,9.0,NA,6.0,4.0,NA,4.0,NA
2021-07-26,1590,Deltapoll,42.0,37.0,6.0,3.0,6.0,3.0,1.0,2.0,NA
2021-07-29,1637,YouGov,39.0,34.0,8.0,NA,9.0,4.0,1.0,3.0,NA
2021-08-01,2100,Savanta ComRes,40.0,34.0,10.0,NA,6.0,4.0,NA,NA,NA
2021-08-02,2000,Redfield & Wilton,41.0,34.0,11.0,NA,6.0,4.0,NA,3.0,NA
2021-08-06,1730,YouGov,41.0,33.0,8.0,NA,7.0,5.0,1.0,3.0,NA
2021-08-06,2000,Opinium,42.0,35.0,7.0,NA,5.0,6.0,1.0,NA,NA
2021-08-08,2047,SavantaComRes,41.0,33.0,10.0,NA,4.0,4.0,1.0,2.0,NA
2021-08-09,1113,Ipsos MORI,41.0,30.0,13.0,NA,8.0,6.0,1.0,NA,NA
2021-08-09,2000,Redfield & Wilton,40.0,37.0,9.0,NA,6.0,4.0,1.0,3.0,NA
2021-08-12,2169,YouGov,40.0,32.0,9.0,NA,7.0,5.0,1.0,2.0,NA
2021-08-15,2075,SavantaComRes,41.0,34.0,9.0,NA,4.0,4.0,NA,NA,NA
2021-08-16,2000,Redfield & Wilton,40.0,36.0,10.0,NA,5.0,5.0,NA,3.0,NA
2021-08-18,1703,YouGov,40.0,32.0,9.0,NA,8.0,5.0,1.0,3.0,NA
2021-08-20,2003,Opinium,39.0,36.0,8.0,NA,6.0,6.0,1.0,NA,NA
2021-08-22,2083,SavantaComRes,41.0,34.0,9.0,NA,4.0,4.0,NA,NA,NA
2021-08-23,2000,Redfield & Wilton,43.0,33.0,10.0,NA,6.0,3.0,NA,3.0,NA
2021-08-23,1094,Kantar,37.0,34.0,14.0,2.0,5.0,4.0,1.0,2.0,NA
2021-08-26,1703,YouGov,39.0,31.0,8.0,NA,9.0,5.0,1.0,4.0,NA
2021-08-29,2062,SavantaComRes,40.0,34.0,10.0,NA,5.0,4.0,1.0,2.0,NA
2021-08-29,2000,Redfield & Wilton,41.0,33.0,9.0,NA,5.0,4.0,1.0,4.0,NA
2021-09-03,1653,YouGov,38.0,34.0,8.0,NA,10.0,5.0,1.0,3.0,NA
2021-09-03,1589,Deltapoll,41.0,33.0,9.0,3.0,7.0,NA,1.0,3.0,NA
2021-09-03,2014,Opinium,40.0,35.0,7.0,NA,6.0,6.0,NA,NA,NA
2021-09-05,2087,Savanta ComRes,40.0,36.0,9.0,NA,4.0,4.0,NA,NA,NA
2021-09-06,2000,Redfield & Wilton,41.0,32.0,11.0,NA,6.0,4.0,1.0,4.0,NA
2021-09-09,1657,YouGov,33.0,35.0,10.0,NA,9.0,5.0,1.0,5.0,NA
2021-09-11,2059,Opinium,38.0,38.0,8.0,NA,6.0,5.0,NA,NA,NA
2021-09-12,2097,Savanta ComRes,39.0,35.0,9.0,NA,6.0,4.0,NA,NA,NA
2021-09-13,2000,Redfield & Wilton,39.0,35.0,9.0,NA,6.0,4.0,1.0,5.0,NA
2021-09-14,2164,Survation,40.0,36.0,9.0,NA,5.0,4.0,1.0,NA,NA
2021-09-16,1635,YouGov,39.0,35.0,7.0,NA,7.0,5.0,1.0,3.0,NA
2021-09-16,3938,Panelbase,41.0,36.0,10.0,NA,5.0,4.0,1.0,NA,NA
2021-09-17,2000,Opinium,40.0,37.0,7.0,NA,6.0,5.0,1.0,NA,NA
2021-09-20,2000,Redfield & Wilton,41.0,35.0,8.0,NA,7.0,4.0,NA,3.0,NA
2021-09-22,1060,Survation,40.0,35.0,8.0,NA,4.0,4.0,1.0,NA,NA
2021-09-23,1008,Ipsos MORI,39.0,36.0,9.0,NA,6.0,6.0,1.0,NA,NA
2021-09-23,1690,YouGov,39.0,32.0,10.0,NA,9.0,4.0,1.0,3.0,NA
2021-09-27,2000,Redfield & Wilton,41.0,35.0,10.0,NA,5.0,4.0,NA,3.0,NA
2021-09-29,1001,Survation,41.0,36.0,8.0,NA,5.0,5.0,NA,NA,NA
2021-09-29,1833,YouGov,39.0,31.0,8.0,NA,9.0,5.0,1.0,4.0,NA
2021-10-01,2004,Opinium,39.0,35.0,8.0,NA,6.0,6.0,1.0,NA,NA
2021-10-04,2000,Redfield & Wilton,40.0,37.0,10.0,NA,4.0,4.0,NA,3.0,NA
2021-10-06,1667,YouGov,39.0,31.0,9.0,NA,9.0,6.0,1.0,4.0,NA
2021-10-07,1040,Survation,39.0,35.0,9.0,NA,5.0,4.0,1.0,3.0,NA
2021-10-10,2103,Savanta ComRes,40.0,35.0,8.0,NA,5.0,5.0,NA,NA,NA
2021-10-11,2000,Redfield & Wilton,40.0,36.0,9.0,NA,6.0,4.0,NA,4.0,NA
2021-10-13,1659,YouGov,41.0,31.0,9.0,NA,8.0,4.0,1.0,4.0,NA
2021-10-15,3043,Deltapoll,38.0,37.0,9.0,2.0,6.0,4.0,1.0,2.0,NA
2021-10-15,2000,Opinium,41.0,37.0,7.0,NA,5.0,5.0,1.0,NA,NA
2021-10-17,2092,SavantaComRes,40.0,35.0,8.0,NA,5.0,4.0,NA,NA,NA
